"person_id","study_id","language","gender","age","education","hg_1","hg_3","hg_4","hg_7","hg_10","hg_13","pp_1","pp_6","pp_8","pp_11","pp_12","pp_14","pp_15","pp_17","mc_1","mc_2","mc_3","mc_7","mc_15","mc_18","mc_20","mc_23","hg","pp","mc","cr","cp","cc"
"13_342","13","DE","f",38,2,4,4,NA,3,4,5,3,NA,3,NA,4,4,3,NA,4,NA,4,NA,NA,3,5,4,4,3.4,4,NA,NA,NA
"13_169","13","DE","m",46,2,4,3,NA,3,3,4,4,NA,4,NA,4,4,4,NA,4,NA,4,NA,NA,3,4,4,3.4,4,3.8,NA,NA,NA
"13_313","13","DE","f",38,2,4,4,NA,4,1,6,1,NA,1,NA,5,1,3,NA,3,NA,4,NA,NA,1,4,4,3.8,2.2,3.2,NA,NA,NA
"13_494","13","DE","f",25,5,5,1,NA,5,2,3,1,NA,1,NA,1,1,2,NA,3,NA,1,NA,NA,1,1,1,3.2,1.2,1.4,NA,NA,NA
"13_405","13","DE","f",22,5,3,3,NA,4,3,4,5,NA,3,NA,3,3,3,NA,6,NA,3,NA,NA,3,4,3,3.4,3.4,3.8,NA,NA,NA
"13_182","13","DE","f",68,2,4,4,NA,3,2,4,4,NA,4,NA,4,3,4,NA,3,NA,3,NA,NA,4,3,3,3.4,3.8,3.2,NA,NA,NA
"13_783","13","DE","m",34,3,5,4,NA,3,3,4,3,NA,3,NA,4,3,4,NA,4,NA,3,NA,NA,4,3,4,3.8,3.4,3.6,NA,NA,NA
"13_296","13","DE","f",33,2,5,4,NA,2,1,5,3,NA,3,NA,4,1,1,NA,3,NA,5,NA,NA,1,3,2,3.4,2.4,2.8,NA,NA,NA
"13_807","13","DE","m",52,3,3,4,NA,4,2,5,3,NA,3,NA,4,2,3,NA,2,NA,4,NA,NA,1,3,4,3.6,3,2.8,NA,NA,NA
"13_172","13","DE","f",64,2,4,6,NA,4,4,5,3,NA,2,NA,2,3,3,NA,4,NA,2,NA,NA,3,4,4,4.6,2.6,3.4,NA,NA,NA
"13_321","13","DE","f",19,5,3,5,NA,3,4,4,5,NA,3,NA,4,5,3,NA,4,NA,5,NA,NA,5,3,4,3.8,4,4.2,NA,NA,NA
"13_252","13","DE","m",27,1,6,6,NA,6,6,6,1,NA,2,NA,3,4,6,NA,3,NA,6,NA,NA,4,6,6,6,3.2,5,NA,NA,NA
"13_830","13","DE","m",33,6,4,3,NA,2,6,3,4,NA,6,NA,5,4,1,NA,5,NA,6,NA,NA,4,3,4,3.6,4,4.4,NA,NA,NA
"13_133","13","DE","f",27,3,5,4,NA,4,3,4,5,NA,4,NA,4,2,3,NA,4,NA,4,NA,NA,3,4,5,4,3.6,4,NA,NA,NA
"13_465","13","DE","f",26,6,6,5,NA,5,5,6,1,NA,1,NA,5,1,3,NA,4,NA,5,NA,NA,3,4,5,5.4,2.2,4.2,NA,NA,NA
"13_402","13","DE","f",26,6,6,5,NA,6,5,4,1,NA,1,NA,3,1,1,NA,4,NA,5,NA,NA,4,4,4,5.2,1.4,4.2,NA,NA,NA
"13_779","13","DE","m",36,3,4,4,NA,3,4,4,4,NA,3,NA,4,4,3,NA,4,NA,2,NA,NA,3,3,5,3.8,3.6,3.4,NA,NA,NA
"13_171","13","DE","m",44,2,2,2,NA,2,2,3,2,NA,4,NA,3,3,4,NA,4,NA,4,NA,NA,4,4,4,2.2,3.2,4,NA,NA,NA
"13_291","13","DE","f",58,2,6,1,NA,1,1,1,3,NA,2,NA,6,3,2,NA,6,NA,2,NA,NA,3,6,5,2,3.2,4.4,NA,NA,NA
"13_486","13","DE","f",28,6,6,5,NA,3,3,4,5,NA,4,NA,4,4,2,NA,5,NA,3,NA,NA,4,5,4,4.2,3.8,4.2,NA,NA,NA
"13_486","13","DE","f",28,6,6,5,NA,3,3,4,5,NA,4,NA,4,4,2,NA,5,NA,3,NA,NA,4,5,4,4.2,3.8,4.2,NA,NA,NA
"13_250","13","DE","m",48,2,3,3,NA,3,3,3,3,NA,3,NA,3,4,3,NA,4,NA,5,NA,NA,3,4,3,3,3.2,3.8,NA,NA,NA
"13_443","13","DE","f",26,6,3,3,NA,4,3,5,5,NA,2,NA,5,5,3,NA,4,NA,2,NA,NA,4,5,5,3.6,4,4,NA,NA,NA
"13_802","13","DE","f",33,5,5,3,NA,4,1,4,4,NA,3,NA,4,3,3,NA,4,NA,4,NA,NA,4,4,5,3.4,3.4,4.2,NA,NA,NA
"13_127","13","DE","f",22,3,4,4,NA,4,5,5,4,NA,4,NA,4,4,3,NA,4,NA,4,NA,NA,4,4,4,4.4,3.8,4,NA,NA,NA
"13_444","13","DE","f",25,6,1,4,NA,2,2,6,3,NA,2,NA,5,2,2,NA,3,NA,4,NA,NA,3,4,5,3,2.8,3.8,NA,NA,NA
"13_445","13","DE","f",24,5,4,4,NA,4,4,5,4,NA,3,NA,3,3,3,NA,4,NA,4,NA,NA,3,4,3,4.2,3.2,3.6,NA,NA,NA
"13_144","13","DE","f",65,3,4,3,NA,4,4,4,3,NA,3,NA,4,3,4,NA,3,NA,3,NA,NA,4,3,4,3.8,3.4,3.4,NA,NA,NA
"13_788","13","DE","m",52,6,2,3,NA,5,5,5,5,NA,4,NA,4,5,4,NA,4,NA,4,NA,NA,3,3,5,4,4.4,3.8,NA,NA,NA
"13_341","13","DE","f",68,2,4,3,NA,3,4,5,3,NA,3,NA,4,3,3,NA,3,NA,1,NA,NA,4,3,4,3.8,3.2,3,NA,NA,NA
"13_734","13","DE","m",58,5,4,4,NA,4,4,5,4,NA,4,NA,5,3,3,NA,4,NA,3,NA,NA,4,4,4,4.2,3.8,3.8,NA,NA,NA
"13_285","13","DE","m",56,6,5,5,NA,5,5,5,4,NA,1,NA,4,1,1,NA,5,NA,4,NA,NA,2,4,3,5,2.2,3.6,NA,NA,NA
"13_369","13","DE","f",41,2,3,3,NA,4,4,4,4,NA,4,NA,4,4,4,NA,4,NA,2,NA,NA,2,3,4,3.6,4,3,NA,NA,NA
"13_815","13","DE","m",43,6,4,3,NA,3,3,4,4,NA,3,NA,4,3,4,NA,5,NA,4,NA,NA,3,4,5,3.4,3.6,4.2,NA,NA,NA
"13_792","13","DE","m",45,6,5,4,NA,4,4,5,4,NA,4,NA,5,4,4,NA,4,NA,4,NA,NA,4,4,5,4.4,4.2,4.2,NA,NA,NA
"13_768","13","DE","m",44,5,3,3,NA,4,3,4,3,NA,3,NA,5,4,4,NA,4,NA,3,NA,NA,3,3,4,3.4,3.8,3.4,NA,NA,NA
"13_278","13","DE","m",41,6,4,1,NA,4,2,3,4,NA,3,NA,4,3,4,NA,4,NA,3,NA,NA,4,4,4,2.8,3.6,3.8,NA,NA,NA
"13_870","13","DE","f",50,3,3,3,NA,3,3,2,5,NA,3,NA,6,5,4,NA,3,NA,4,NA,NA,4,2,4,2.8,4.6,3.4,NA,NA,NA
"13_129","13","DE","f",37,3,4,3,NA,2,2,4,2,NA,2,NA,3,2,2,NA,2,NA,5,NA,NA,2,2,1,3,2.2,2.4,NA,NA,NA
"13_770","13","DE","m",34,6,3,4,NA,6,1,4,4,NA,3,NA,5,1,2,NA,3,NA,6,NA,NA,4,2,5,3.6,3,4,NA,NA,NA
"13_211","13","DE","m",52,2,4,4,NA,4,3,4,4,NA,3,NA,4,3,4,NA,4,NA,4,NA,NA,4,3,4,3.8,3.6,3.8,NA,NA,NA
"13_813","13","DE","m",69,6,5,4,NA,4,3,5,3,NA,4,NA,5,4,3,NA,5,NA,4,NA,NA,4,4,3,4.2,3.8,4,NA,NA,NA
"13_463","13","DE","f",22,5,4,2,NA,3,2,4,2,NA,3,NA,3,2,2,NA,1,NA,3,NA,NA,3,1,2,3,2.4,2,NA,NA,NA
"13_184","13","DE","m",63,2,4,4,NA,4,3,4,4,NA,5,NA,4,5,4,NA,3,NA,4,NA,NA,4,4,4,3.8,4.4,3.8,NA,NA,NA
"13_319","13","DE","f",56,2,3,5,NA,6,4,4,5,NA,4,NA,5,5,4,NA,4,NA,4,NA,NA,3,4,4,4.4,4.6,3.8,NA,NA,NA
"13_199","13","DE","f",29,2,6,6,NA,6,6,6,6,NA,3,NA,3,3,3,NA,3,NA,3,NA,NA,6,6,6,6,3.6,4.8,NA,NA,NA
"13_754","13","DE","f",33,3,3,3,NA,2,1,5,1,NA,2,NA,2,1,1,NA,2,NA,3,NA,NA,3,3,5,2.8,1.4,3.2,NA,NA,NA
"13_765","13","DE","f",30,3,5,3,NA,4,3,5,4,NA,2,NA,4,3,1,NA,5,NA,3,NA,NA,3,4,3,4,2.8,3.6,NA,NA,NA
"13_873","13","DE","f",46,3,3,1,NA,1,3,3,4,NA,1,NA,3,1,1,NA,3,NA,2,NA,NA,1,1,2,2.2,2,1.8,NA,NA,NA
"13_269","13","DE","f",22,5,4,4,NA,3,3,4,3,NA,4,NA,6,3,1,NA,3,NA,3,NA,NA,3,2,3,3.6,3.4,2.8,NA,NA,NA
"13_149","13","DE","m",45,3,3,2,NA,3,3,4,3,NA,4,NA,3,3,3,NA,4,NA,3,NA,NA,4,3,4,3,3.2,3.6,NA,NA,NA
"13_762","13","DE","f",58,3,5,4,NA,5,4,6,2,NA,2,NA,5,1,5,NA,5,NA,5,NA,NA,3,6,6,4.8,3,5,NA,NA,NA
"13_462","13","DE","f",24,3,5,3,NA,4,4,6,3,NA,1,NA,4,1,4,NA,4,NA,5,NA,NA,4,5,3,4.4,2.6,4.2,NA,NA,NA
"13_218","13","DE","m",52,1,6,6,NA,6,6,5,4,NA,6,NA,6,4,2,NA,4,NA,1,NA,NA,3,4,4,5.8,4.4,3.2,NA,NA,NA
"13_817","13","DE","m",55,3,4,2,NA,3,4,5,1,NA,1,NA,6,3,1,NA,5,NA,5,NA,NA,5,6,1,3.6,2.4,4.4,NA,NA,NA
"13_431","13","DE","f",21,5,1,3,NA,3,3,3,1,NA,2,NA,3,3,1,NA,1,NA,6,NA,NA,1,1,2,2.6,2,2.2,NA,NA,NA
"13_160","13","DE","m",31,6,1,2,NA,5,4,6,5,NA,5,NA,6,3,4,NA,4,NA,1,NA,NA,6,6,1,3.6,4.6,3.6,NA,NA,NA
"13_126","13","DE","m",39,6,3,3,NA,3,3,3,3,NA,3,NA,4,3,3,NA,4,NA,4,NA,NA,3,4,3,3,3.2,3.6,NA,NA,NA
"13_437","13","DE","f",26,5,5,4,NA,4,2,5,3,NA,4,NA,5,4,4,NA,3,NA,5,NA,NA,4,4,4,4,4,4,NA,NA,NA
"13_315","13","DE","f",39,2,4,3,NA,3,4,4,5,NA,4,NA,3,3,3,NA,4,NA,5,NA,NA,3,3,5,3.6,3.6,4,NA,NA,NA
"13_246","13","DE","m",58,3,3,4,NA,2,3,4,4,NA,4,NA,5,6,4,NA,5,NA,4,NA,NA,5,4,5,3.2,4.6,4.6,NA,NA,NA
"13_737","13","DE","f",54,3,6,3,NA,4,3,5,5,NA,3,NA,4,3,3,NA,4,NA,3,NA,NA,4,6,4,4.2,3.6,4.2,NA,NA,NA
"13_272","13","DE","m",49,2,4,3,NA,4,1,4,4,NA,4,NA,3,3,2,NA,3,NA,5,NA,NA,1,2,1,3.2,3.2,2.4,NA,NA,NA
"13_377","13","DE","m",58,3,5,5,NA,6,3,3,3,NA,3,NA,3,3,3,NA,3,NA,3,NA,NA,3,3,3,4.4,3,3,NA,NA,NA
"13_420","13","DE","f",28,6,5,5,NA,6,5,5,3,NA,4,NA,4,3,2,NA,3,NA,2,NA,NA,4,2,5,5.2,3.2,3.2,NA,NA,NA
"13_419","13","DE","f",28,5,4,5,NA,3,3,5,3,NA,5,NA,5,5,4,NA,5,NA,6,NA,NA,3,3,6,4,4.4,4.6,NA,NA,NA
"13_137","13","DE","m",60,3,4,3,NA,4,2,4,5,NA,3,NA,4,3,3,NA,5,NA,4,NA,NA,4,5,4,3.4,3.6,4.4,NA,NA,NA
"13_177","13","DE","f",67,2,4,3,NA,1,2,4,2,NA,2,NA,2,1,1,NA,3,NA,2,NA,NA,3,3,2,2.8,1.6,2.6,NA,NA,NA
"13_344","13","DE","m",60,2,4,3,NA,4,3,5,4,NA,3,NA,5,4,3,NA,5,NA,5,NA,NA,5,5,4,3.8,3.8,4.8,NA,NA,NA
"13_286","13","DE","m",31,2,5,3,NA,5,6,1,1,NA,6,NA,6,4,1,NA,6,NA,3,NA,NA,2,3,1,4,3.6,3,NA,NA,NA
"13_809","13","DE","m",51,6,3,3,NA,5,4,5,3,NA,3,NA,4,3,3,NA,2,NA,3,NA,NA,4,1,4,4,3.2,2.8,NA,NA,NA
"13_790","13","DE","m",58,3,4,3,NA,3,3,4,5,NA,5,NA,5,5,5,NA,4,NA,5,NA,NA,4,4,5,3.4,5,4.4,NA,NA,NA
"13_750","13","DE","f",48,3,4,4,NA,2,4,4,3,NA,3,NA,3,4,3,NA,3,NA,1,NA,NA,4,4,3,3.6,3.2,3,NA,NA,NA
"13_254","13","DE","m",62,3,6,5,NA,6,5,6,6,NA,6,NA,3,6,6,NA,1,NA,6,NA,NA,1,6,1,5.6,5.4,3,NA,NA,NA
"13_231","13","DE","m",62,3,6,1,NA,5,5,6,6,NA,3,NA,5,2,6,NA,6,NA,6,NA,NA,6,6,6,4.6,4.4,6,NA,NA,NA
"13_354","13","DE","m",35,2,3,3,NA,4,4,4,3,NA,3,NA,3,3,1,NA,2,NA,2,NA,NA,3,2,4,3.6,2.6,2.6,NA,NA,NA
"13_228","13","DE","f",40,5,6,5,NA,5,6,5,6,NA,5,NA,5,6,5,NA,5,NA,5,NA,NA,5,6,5,5.4,5.4,5.2,NA,NA,NA
"13_479","13","DE","f",21,5,3,2,NA,4,1,1,1,NA,2,NA,3,1,2,NA,2,NA,1,NA,NA,1,1,2,2.2,1.8,1.4,NA,NA,NA
"13_812","13","DE","f",58,5,5,3,NA,3,4,5,6,NA,6,NA,6,3,5,NA,5,NA,2,NA,NA,3,6,5,4,5.2,4.2,NA,NA,NA
"13_773","13","DE","f",46,6,5,4,NA,3,3,4,5,NA,6,NA,6,4,6,NA,3,NA,6,NA,NA,4,2,2,3.8,5.4,3.4,NA,NA,NA
"13_280","13","DE","m",31,1,6,4,NA,4,4,4,6,NA,3,NA,4,1,4,NA,6,NA,6,NA,NA,6,5,3,4.4,3.6,5.2,NA,NA,NA
"13_203","13","DE","m",47,2,4,1,NA,2,3,4,5,NA,3,NA,2,2,2,NA,5,NA,5,NA,NA,2,4,2,2.8,2.8,3.6,NA,NA,NA
"13_121","13","DE","f",30,3,5,5,NA,4,4,6,3,NA,1,NA,3,1,1,NA,3,NA,3,NA,NA,4,1,5,4.8,1.8,3.2,NA,NA,NA
"13_438","13","DE","f",29,6,3,1,NA,2,3,3,3,NA,4,NA,5,1,2,NA,1,NA,3,NA,NA,3,2,3,2.4,3,2.4,NA,NA,NA
"13_378","13","DE","m",67,3,4,3,NA,2,2,3,4,NA,4,NA,4,4,4,NA,4,NA,2,NA,NA,3,4,3,2.8,4,3.2,NA,NA,NA
"13_331","13","DE","m",60,2,4,4,NA,5,3,4,4,NA,5,NA,4,3,4,NA,3,NA,3,NA,NA,4,3,5,4,4,3.6,NA,NA,NA
"13_453","13","DE","f",26,6,3,2,NA,4,4,4,4,NA,4,NA,4,4,3,NA,4,NA,2,NA,NA,4,2,4,3.4,3.8,3.2,NA,NA,NA
"13_164","13","DE","f",50,2,5,2,NA,3,3,5,3,NA,4,NA,4,2,4,NA,3,NA,3,NA,NA,3,5,5,3.6,3.4,3.8,NA,NA,NA
"13_408","13","DE","f",27,6,4,4,NA,4,3,4,4,NA,3,NA,4,3,3,NA,3,NA,3,NA,NA,3,3,4,3.8,3.4,3.2,NA,NA,NA
"13_776","13","DE","f",41,6,6,6,NA,3,4,6,6,NA,3,NA,6,6,4,NA,6,NA,6,NA,NA,6,6,6,5,5,6,NA,NA,NA
"13_689","13","DE","f",61,3,4,3,NA,3,3,3,3,NA,3,NA,3,3,4,NA,3,NA,3,NA,NA,3,4,4,3.2,3.2,3.4,NA,NA,NA
"13_372","13","DE","f",46,2,5,4,NA,3,4,5,3,NA,2,NA,3,3,3,NA,4,NA,3,NA,NA,3,3,4,4.2,2.8,3.4,NA,NA,NA
"13_194","13","DE","f",61,2,4,5,NA,5,2,6,4,NA,3,NA,4,4,3,NA,3,NA,5,NA,NA,3,5,4,4.4,3.6,4,NA,NA,NA
"13_343","13","DE","f",55,2,5,2,NA,5,3,5,3,NA,3,NA,4,5,3,NA,3,NA,3,NA,NA,2,2,4,4,3.6,2.8,NA,NA,NA
"13_363","13","DE","f",43,3,4,1,NA,2,2,4,4,NA,5,NA,4,5,3,NA,3,NA,2,NA,NA,4,2,1,2.6,4.2,2.4,NA,NA,NA
"13_298","13","DE","f",23,6,5,4,NA,3,4,5,2,NA,2,NA,5,1,4,NA,4,NA,5,NA,NA,4,2,4,4.2,2.8,3.8,NA,NA,NA
"13_212","13","DE","f",66,2,6,4,NA,4,2,4,3,NA,2,NA,3,2,3,NA,3,NA,5,NA,NA,2,4,4,4,2.6,3.6,NA,NA,NA
"13_855","13","DE","f",48,6,6,2,NA,4,3,4,4,NA,4,NA,6,4,4,NA,4,NA,6,NA,NA,4,4,4,3.8,4.4,4.4,NA,NA,NA
"13_108","13","DE","m",33,5,3,4,NA,4,4,5,5,NA,4,NA,3,3,3,NA,4,NA,5,NA,NA,3,3,5,4,3.6,4,NA,NA,NA
"13_180","13","DE","m",68,2,4,4,NA,4,3,4,4,NA,3,NA,1,4,1,NA,4,NA,4,NA,NA,4,1,4,3.8,2.6,3.4,NA,NA,NA
"13_1327","13","DE","f",68,3,2,4,NA,3,3,5,5,NA,2,NA,4,3,5,NA,3,NA,1,NA,NA,3,4,4,3.4,3.8,3,NA,NA,NA
"13_442","13","DE","m",36,6,6,6,NA,6,5,5,5,NA,6,NA,6,5,6,NA,6,NA,6,NA,NA,6,6,5,5.6,5.6,5.8,NA,NA,NA
"13_110","13","DE","f",40,3,3,2,NA,2,2,4,4,NA,3,NA,4,3,3,NA,3,NA,4,NA,NA,3,3,3,2.6,3.4,3.2,NA,NA,NA
"13_747","13","DE","f",53,5,5,4,NA,3,6,6,2,NA,2,NA,3,1,1,NA,3,NA,1,NA,NA,3,2,3,4.8,1.8,2.4,NA,NA,NA
"13_857","13","DE","f",49,3,3,3,NA,3,3,3,2,NA,3,NA,3,2,3,NA,3,NA,4,NA,NA,3,3,3,3,2.6,3.2,NA,NA,NA
"13_859","13","DE","m",45,5,4,2,NA,2,3,5,6,NA,4,NA,5,4,5,NA,5,NA,6,NA,NA,5,3,4,3.2,4.8,4.6,NA,NA,NA
"13_834","13","DE","m",50,6,5,4,NA,3,4,3,4,NA,4,NA,5,4,4,NA,3,NA,4,NA,NA,4,5,4,3.8,4.2,4,NA,NA,NA
"13_851","13","DE","f",49,3,4,3,NA,2,3,3,4,NA,4,NA,3,3,4,NA,3,NA,3,NA,NA,2,2,3,3,3.6,2.6,NA,NA,NA
"13_209","13","DE","f",57,2,2,3,NA,4,2,4,3,NA,3,NA,4,3,3,NA,3,NA,3,NA,NA,2,4,3,3,3.2,3,NA,NA,NA
"13_589","13","DE","f",61,3,5,4,NA,4,3,4,4,NA,3,NA,4,4,4,NA,4,NA,1,NA,NA,4,4,3,4,3.8,3.2,NA,NA,NA
"13_202","13","DE","m",48,6,4,1,NA,4,3,4,5,NA,5,NA,6,5,3,NA,5,NA,3,NA,NA,2,2,5,3.2,4.8,3.4,NA,NA,NA
"13_334","13","DE","f",62,2,5,4,NA,4,3,4,3,NA,4,NA,4,3,3,NA,4,NA,4,NA,NA,4,3,4,4,3.4,3.8,NA,NA,NA
"13_251","13","DE","f",61,3,5,4,NA,3,2,5,4,NA,5,NA,4,5,5,NA,2,NA,2,NA,NA,5,3,6,3.8,4.6,3.6,NA,NA,NA
"13_200","13","DE","f",54,2,6,4,NA,5,5,6,3,NA,6,NA,6,4,5,NA,6,NA,6,NA,NA,4,6,5,5.2,4.8,5.4,NA,NA,NA
"13_260","13","DE","f",61,2,5,3,NA,4,4,5,4,NA,2,NA,3,3,3,NA,3,NA,5,NA,NA,3,5,4,4.2,3,4,NA,NA,NA
"13_214","13","DE","m",66,2,5,3,NA,5,3,4,3,NA,3,NA,5,5,3,NA,5,NA,4,NA,NA,4,5,3,4,3.8,4.2,NA,NA,NA
"13_916","13","DE","f",48,5,5,4,NA,5,2,4,6,NA,4,NA,5,3,3,NA,4,NA,3,NA,NA,2,4,4,4,4.2,3.4,NA,NA,NA
"13_839","13","DE","f",48,3,5,4,NA,4,1,6,1,NA,2,NA,3,2,4,NA,4,NA,3,NA,NA,5,3,4,4,2.4,3.8,NA,NA,NA
"13_154","13","DE","f",32,3,3,1,NA,1,1,3,4,NA,3,NA,4,3,4,NA,4,NA,5,NA,NA,3,3,6,1.8,3.6,4.2,NA,NA,NA
"13_290","13","DE","m",53,2,5,3,NA,6,1,5,3,NA,3,NA,6,3,3,NA,3,NA,4,NA,NA,4,5,6,4,3.6,4.4,NA,NA,NA
"13_134","13","DE","m",57,3,5,2,NA,2,1,4,4,NA,5,NA,4,3,4,NA,3,NA,4,NA,NA,3,3,3,2.8,4,3.2,NA,NA,NA
"13_448","13","DE","f",21,5,3,4,NA,4,4,5,4,NA,3,NA,4,3,3,NA,3,NA,3,NA,NA,4,4,5,4,3.4,3.8,NA,NA,NA
"13_843","13","DE","f",37,3,4,4,NA,5,2,3,4,NA,3,NA,5,2,3,NA,3,NA,4,NA,NA,3,3,4,3.6,3.4,3.4,NA,NA,NA
"13_729","13","DE","m",53,3,5,3,NA,4,4,4,4,NA,3,NA,4,4,3,NA,5,NA,4,NA,NA,4,3,3,4,3.6,3.8,NA,NA,NA
"13_159","13","DE","m",41,5,4,1,NA,1,6,6,1,NA,4,NA,1,1,1,NA,6,NA,6,NA,NA,1,6,6,3.6,1.6,5,NA,NA,NA
"13_276","13","DE","f",43,2,5,5,NA,5,5,4,5,NA,5,NA,5,5,4,NA,4,NA,3,NA,NA,4,4,5,4.8,4.8,4,NA,NA,NA
"13_722","13","DE","m",34,6,4,4,NA,4,4,5,2,NA,3,NA,5,2,3,NA,5,NA,4,NA,NA,2,2,3,4.2,3,3.2,NA,NA,NA
"13_759","13","DE","m",57,3,4,4,NA,4,3,6,2,NA,3,NA,4,2,2,NA,4,NA,2,NA,NA,3,2,3,4.2,2.6,2.8,NA,NA,NA
"13_141","13","DE","m",69,2,5,1,NA,4,1,6,1,NA,1,NA,1,1,1,NA,6,NA,1,NA,NA,1,1,6,3.4,1,3,NA,NA,NA
"13_628","13","DE","m",58,5,3,3,NA,4,3,4,4,NA,4,NA,5,4,4,NA,5,NA,4,NA,NA,4,4,6,3.4,4.2,4.6,NA,NA,NA
"13_289","13","DE","f",59,2,3,3,NA,4,4,2,3,NA,3,NA,5,5,5,NA,5,NA,4,NA,NA,2,6,4,3.2,4.2,4.2,NA,NA,NA
"13_111","13","DE","m",54,2,4,4,NA,5,4,5,2,NA,1,NA,4,2,3,NA,1,NA,1,NA,NA,2,1,3,4.4,2.4,1.6,NA,NA,NA
"13_803","13","DE","m",52,3,4,2,NA,3,2,4,2,NA,3,NA,3,2,3,NA,3,NA,3,NA,NA,3,2,3,3,2.6,2.8,NA,NA,NA
"13_841","13","DE","m",35,6,3,3,NA,3,3,3,4,NA,3,NA,4,3,3,NA,3,NA,4,NA,NA,3,3,3,3,3.4,3.2,NA,NA,NA
"13_302","13","DE","m",57,2,2,3,NA,2,2,2,2,NA,1,NA,3,2,3,NA,3,NA,1,NA,NA,2,2,1,2.2,2.2,1.8,NA,NA,NA
"13_767","13","DE","m",56,3,3,4,NA,4,3,5,5,NA,5,NA,4,4,5,NA,4,NA,5,NA,NA,6,4,4,3.8,4.6,4.6,NA,NA,NA
"13_476","13","DE","m",25,6,3,4,NA,4,4,4,4,NA,4,NA,3,3,4,NA,3,NA,4,NA,NA,4,3,3,3.8,3.6,3.4,NA,NA,NA
"13_336","13","DE","f",48,6,5,1,NA,1,1,4,5,NA,4,NA,1,6,4,NA,3,NA,1,NA,NA,4,5,3,2.4,4,3.2,NA,NA,NA
"13_142","13","DE","f",69,3,5,4,NA,5,3,4,2,NA,2,NA,4,3,3,NA,3,NA,5,NA,NA,4,5,5,4.2,2.8,4.4,NA,NA,NA
"13_282","13","DE","m",54,2,3,1,NA,1,1,2,1,NA,4,NA,1,2,4,NA,5,NA,5,NA,NA,4,2,4,1.6,2.4,4,NA,NA,NA
"13_800","13","DE","f",40,5,3,3,NA,3,3,4,6,NA,6,NA,6,5,6,NA,3,NA,6,NA,NA,4,6,6,3.2,5.8,5,NA,NA,NA
"13_257","13","DE","m",52,2,4,3,NA,4,5,5,1,NA,1,NA,1,1,1,NA,3,NA,1,NA,NA,1,4,3,4.2,1,2.4,NA,NA,NA
"13_836","13","DE","f",33,5,5,4,NA,4,4,4,2,NA,1,NA,3,1,2,NA,5,NA,5,NA,NA,3,3,4,4.2,1.8,4,NA,NA,NA
"13_375","13","DE","f",27,7,3,3,NA,3,3,3,3,NA,3,NA,3,3,3,NA,3,NA,3,NA,NA,3,3,3,3,3,3,NA,NA,NA
"13_748","13","DE","m",36,5,4,3,NA,3,1,4,5,NA,5,NA,5,4,4,NA,5,NA,3,NA,NA,3,2,4,3,4.6,3.4,NA,NA,NA
"13_785","13","DE","m",54,5,4,1,NA,5,1,3,4,NA,1,NA,3,5,1,NA,5,NA,5,NA,NA,5,5,5,2.8,2.8,5,NA,NA,NA
"13_162","13","DE","f",68,2,5,5,NA,3,3,4,6,NA,4,NA,5,4,4,NA,4,NA,3,NA,NA,4,3,4,4,4.6,3.6,NA,NA,NA
"13_124","13","DE","f",29,6,3,5,NA,4,4,5,3,NA,2,NA,6,2,2,NA,3,NA,4,NA,NA,3,3,3,4.2,3,3.2,NA,NA,NA
"13_797","13","DE","m",56,7,3,3,NA,3,2,3,5,NA,3,NA,5,3,2,NA,4,NA,5,NA,NA,5,1,4,2.8,3.6,3.8,NA,NA,NA
"13_243","13","DE","f",55,2,6,6,NA,6,6,5,2,NA,2,NA,3,3,2,NA,2,NA,6,NA,NA,3,2,5,5.8,2.4,3.6,NA,NA,NA
"13_477","13","DE","f",26,5,4,6,NA,5,6,4,2,NA,6,NA,5,4,2,NA,5,NA,1,NA,NA,2,3,4,5,3.8,3,NA,NA,NA
"13_153","13","DE","f",29,5,4,4,NA,4,4,4,4,NA,4,NA,4,3,4,NA,4,NA,3,NA,NA,4,3,5,4,3.8,3.8,NA,NA,NA
"13_190","13","DE","m",52,2,5,3,NA,5,4,6,4,NA,4,NA,5,6,6,NA,5,NA,6,NA,NA,5,4,4,4.6,5,4.8,NA,NA,NA
"13_755","13","DE","f",41,3,6,5,NA,3,1,6,1,NA,1,NA,4,1,1,NA,1,NA,5,NA,NA,1,1,1,4.2,1.6,1.8,NA,NA,NA
"13_413","13","DE","m",29,6,4,3,NA,4,4,4,3,NA,3,NA,2,1,1,NA,3,NA,3,NA,NA,3,3,4,3.8,2,3.2,NA,NA,NA
"13_766","13","DE","f",35,7,6,6,NA,4,4,4,5,NA,3,NA,6,4,4,NA,3,NA,5,NA,NA,4,6,5,4.8,4.4,4.6,NA,NA,NA
"13_749","13","DE","f",50,3,6,4,NA,4,4,5,1,NA,1,NA,4,3,3,NA,6,NA,2,NA,NA,1,4,6,4.6,2.4,3.8,NA,NA,NA
"13_314","13","DE","f",58,2,2,2,NA,2,2,2,2,NA,2,NA,2,3,2,NA,2,NA,2,NA,NA,3,2,2,2,2.2,2.2,NA,NA,NA
"13_174","13","DE","m",46,2,4,6,NA,6,1,1,6,NA,1,NA,6,6,4,NA,6,NA,1,NA,NA,3,6,4,3.6,4.6,4,NA,NA,NA
